tweet_id,in_reply_to_status_id,in_reply_to_user_id,timestamp,source,text,retweeted_status_id,retweeted_status_user_id,retweeted_status_timestamp,expanded_urls,rating_numerator,rating_denominator,name,date,age_stage,jpg_url,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog,favorite_count,retweets_count,full_text,lang
890006608113172480,,,1900-01-01 00:31:25,"href=""http://twitter.com/download/iphone""",This is Koda. He is a South Australian deckshark. Deceptively deadly. Frighteningly majestic. 13/10 would risk a petting #BarkWeek https://t.co/dVPW0B0Mme,,,,"https://twitter.com/dog_rates/status/890006608113172480/photo/1,https://twitter.com/dog_rates/status/890006608113172480/photo/1",13,10,Koda,2017-07-26,,https://pbs.twimg.com/media/DFnwSY4WAAAMliS.jpg,1,Samoyed,9579789999.999998,True,Pomeranian,138835000.0,True,chow,81674799.99999999,True,26941,6112,This is Koda. He is a South Australian deckshark. Deceptively deadly. Frighteningly majestic. 13/10 would risk a petting #BarkWeek https://t.co/dVPW0B0Mme,en
889880896479866881,,,1900-01-01 16:11:53,"href=""http://twitter.com/download/iphone""",This is Bruno. He is a service shark. Only gets out of the water to assist you. 13/10 terrifyingly good boy https://t.co/u1XPQMl29g,,,,https://twitter.com/dog_rates/status/889880896479866881/photo/1,13,10,Bruno,2017-07-25,,https://pbs.twimg.com/media/DFl99B1WsAITKsg.jpg,1,French_bulldog,3774170000.0,True,Labrador_retriever,1513170000.0,True,muzzle,829810999.9999999,False,24482,4141,This is Bruno. He is a service shark. Only gets out of the water to assist you. 13/10 terrifyingly good boy https://t.co/u1XPQMl29g,en
889665388333682689,,,1900-01-01 01:55:32,"href=""http://twitter.com/download/iphone""",Here's a puppo that seems to be on the fence about something haha no but seriously someone help her. 13/10 https://t.co/BxvuXk0UCm,,,,https://twitter.com/dog_rates/status/889665388333682689/photo/1,13,10,,2017-07-25,puppo,https://pbs.twimg.com/media/DFi579UWsAAatzw.jpg,1,Pembroke,9663270000.0,True,Cardigan,273557000.0,True,basenji,46332300.00000001,True,41871,8303,Here's a puppo that seems to be on the fence about something haha no but seriously someone help her. 13/10 https://t.co/BxvuXk0UCm,en
889638837579907072,,,1900-01-01 00:10:02,"href=""http://twitter.com/download/iphone""",This is Ted. He does his best. Sometimes that's not enough. But it's ok. 12/10 would assist https://t.co/f8dEDcrKSR,,,,"https://twitter.com/dog_rates/status/889638837579907072/photo/1,https://twitter.com/dog_rates/status/889638837579907072/photo/1",12,10,Ted,2017-07-25,,https://pbs.twimg.com/media/DFihzFfXsAYGDPR.jpg,1,French_bulldog,9916500000.0,True,boxer,21286400.0,True,Staffordshire_bullterrier,14981800.0,True,23575,3700,This is Ted. He does his best. Sometimes that's not enough. But it's ok. 12/10 would assist https://t.co/f8dEDcrKSR,en
889531135344209921,,,1900-01-01 17:02:04,"href=""http://twitter.com/download/iphone""",This is Stuart. He's sporting his favorite fanny pack. Secretly filled with bones only. 13/10 puppared puppo #BarkWeek https://t.co/y70o6h3isq,,,,https://twitter.com/dog_rates/status/889531135344209921/photo/1,13,10,Stuart,2017-07-24,puppo,https://pbs.twimg.com/media/DFg_2PVW0AEHN3p.jpg,1,golden_retriever,9534420000.0,True,Labrador_retriever,138341000.0,True,redbone,79577499.99999997,True,13311,1873,This is Stuart. He's sporting his favorite fanny pack. Secretly filled with bones only. 13/10 puppared puppo #BarkWeek https://t.co/y70o6h3isq,en
889278841981685760,,,1900-01-01 00:19:32,"href=""http://twitter.com/download/iphone""",This is Oliver. You're witnessing one of his many brutal attacks. Seems to be playing with his victim. 13/10 fr*ckin frightening #BarkWeek https://t.co/WpHvrQedPb,,,,https://twitter.com/dog_rates/status/889278841981685760/video/1,13,10,Oliver,2017-07-24,,https://pbs.twimg.com/ext_tw_video_thumb/889278779352338437/pu/img/VlbFB3v8H8VwzVNY.jpg,1,whippet,6261520000.0,True,borzoi,1947420000.0,True,Saluki,273507000.0,True,22025,4419,This is Oliver. You're witnessing one of his many brutal attacks. Seems to be playing with his victim. 13/10 fr*ckin frightening #BarkWeek https://t.co/WpHvrQedPb,en
888917238123831296,,,1900-01-01 00:22:39,"href=""http://twitter.com/download/iphone""",This is Jim. He found a fren. Taught him how to sit like the good boys. 12/10 for both https://t.co/chxruIOUJN,,,,https://twitter.com/dog_rates/status/888917238123831296/photo/1,12,10,Jim,2017-07-23,,https://pbs.twimg.com/media/DFYRgsOUQAARGhO.jpg,1,golden_retriever,7147190000.0,True,Tibetan_mastiff,1201839999.999999,True,Labrador_retriever,1055059999.999999,True,25529,3742,This is Jim. He found a fren. Taught him how to sit like the good boys. 12/10 for both https://t.co/chxruIOUJN,en
888804989199671297,,,1900-01-01 16:56:37,"href=""http://twitter.com/download/iphone""",This is Zeke. He has a new stick. Very proud of it. Would like you to throw it for him without taking it. 13/10 would do my best https://t.co/HTQ77yNQ5K,,,,"https://twitter.com/dog_rates/status/888804989199671297/photo/1,https://twitter.com/dog_rates/status/888804989199671297/photo/1",13,10,Zeke,2017-07-22,,https://pbs.twimg.com/media/DFWra-3VYAA2piG.jpg,1,golden_retriever,4697600000.000001,True,Labrador_retriever,1841720000.0,True,English_setter,734817000.0,True,22385,3513,This is Zeke. He has a new stick. Very proud of it. Would like you to throw it for him without taking it. 13/10 would do my best https://t.co/HTQ77yNQ5K,en
888554962724278272,,,1900-01-01 00:23:06,"href=""http://twitter.com/download/iphone""",This is Ralphus. He's powering up. Attempting maximum borkdrive. 13/10 inspirational af https://t.co/YnYAFCTTiK,,,,"https://twitter.com/dog_rates/status/888554962724278272/photo/1,https://twitter.com/dog_rates/status/888554962724278272/photo/1,https://twitter.com/dog_rates/status/888554962724278272/photo/1,https://twitter.com/dog_rates/status/888554962724278272/photo/1",13,10,Ralphus,2017-07-22,,https://pbs.twimg.com/media/DFTH_O-UQAACu20.jpg,3,Siberian_husky,7003770000.0,True,Eskimo_dog,1665110000.0,True,malamute,1114109999.9999998,True,17247,2862,This is Ralphus. He's powering up. Attempting maximum borkdrive. 13/10 inspirational af https://t.co/YnYAFCTTiK,en
888078434458587136,,,1900-01-01 16:49:33,"href=""http://twitter.com/download/iphone""",This is Gerald. He was just told he didn't get the job he interviewed for. A h*ckin injustice. 12/10 didn't want the job anyway https://t.co/DK7iDPfuRX,,,,"https://twitter.com/dog_rates/status/888078434458587136/photo/1,https://twitter.com/dog_rates/status/888078434458587136/photo/1",12,10,Gerald,2017-07-20,,https://pbs.twimg.com/media/DFMWn56WsAAkA7B.jpg,1,French_bulldog,9950260000.0,True,pug,9319079.999999998,True,bull_mastiff,9032110.0,True,19092,2885,This is Gerald. He was just told he didn't get the job he interviewed for. A h*ckin injustice. 12/10 didn't want the job anyway https://t.co/DK7iDPfuRX,en
887705289381826560,,,1900-01-01 16:06:48,"href=""http://twitter.com/download/iphone""",This is Jeffrey. He has a monopoly on the pool noodles. Currently running a 'boop for two' midweek sale. 13/10 h*ckin strategic https://t.co/PhrUk20Q64,,,,https://twitter.com/dog_rates/status/887705289381826560/photo/1,13,10,Jeffrey,2017-07-19,,https://pbs.twimg.com/media/DFHDQBbXgAEqY7t.jpg,1,basset,8216640000.0,True,redbone,875815000.0,True,Weimaraner,262364000.0,True,26524,4515,This is Jeffrey. He has a monopoly on the pool noodles. Currently running a 'boop for two' midweek sale. 13/10 h*ckin strategic https://t.co/PhrUk20Q64,en
887517139158093824,,,1900-01-01 03:39:09,"href=""http://twitter.com/download/iphone""",I've yet to rate a Venezuelan Hover Wiener. This is such an honor. 14/10 paw-inspiring af (IG: roxy.thedoxy) https://t.co/20VrLAA8ba,,,,https://twitter.com/dog_rates/status/887517139158093824/video/1,14,10,such,2017-07-19,,https://pbs.twimg.com/ext_tw_video_thumb/887517108413886465/pu/img/WanJKwssZj4VJvL9.jpg,1,limousine,1304320000.0,False,tow_truck,291754000.0,False,shopping_cart,263207999.99999994,False,40575,9810,I've yet to rate a Venezuelan Hover Wiener. This is such an honor. 14/10 paw-inspiring af (IG: roxy.thedoxy) https://t.co/20VrLAA8ba,en
887473957103951883,,,1900-01-01 00:47:34,"href=""http://twitter.com/download/iphone""",This is Canela. She attempted some fancy porch pics. They were unsuccessful. 13/10 someone help her https://t.co/cLyzpcUcMX,,,,"https://twitter.com/dog_rates/status/887473957103951883/photo/1,https://twitter.com/dog_rates/status/887473957103951883/photo/1",13,10,Canela,2017-07-19,,https://pbs.twimg.com/media/DFDw2tyUQAAAFke.jpg,2,Pembroke,8091970000.0,True,Rhodesian_ridgeback,549500000.0,True,beagle,389148000.00000006,True,59975,14953,This is Canela. She attempted some fancy porch pics. They were unsuccessful. 13/10 someone help her https://t.co/cLyzpcUcMX,en
887343217045368832,,,1900-01-01 16:08:03,"href=""http://twitter.com/download/iphone""",You may not have known you needed to see this today. 13/10 please enjoy (IG: emmylouroo) https://t.co/WZqNqygEyV,,,,https://twitter.com/dog_rates/status/887343217045368832/video/1,13,10,,2017-07-18,,https://pbs.twimg.com/ext_tw_video_thumb/887343120832229379/pu/img/6HSuFrW1lzI_9Mht.jpg,1,Mexican_hairless,3307410000.000001,True,sea_lion,2756450000.0,False,Weimaraner,1342030000.0,True,29481,8774,You may not have known you needed to see this today. 13/10 please enjoy (IG: emmylouroo) https://t.co/WZqNqygEyV,en
887101392804085760,,,1900-01-01 00:07:08,"href=""http://twitter.com/download/iphone""",This... is a Jubilant Antarctic House Bear. We only rate dogs. Please only send dogs. Thank you... 12/10 would suffocate in floof https://t.co/4Ad1jzJSdp,,,,https://twitter.com/dog_rates/status/887101392804085760/photo/1,12,10,,2017-07-18,,https://pbs.twimg.com/media/DE-eAq6UwAA-jaE.jpg,1,Samoyed,7339420000.0,True,Eskimo_dog,350294999.9999999,True,Staffordshire_bullterrier,297047000.00000006,True,26893,4968,This... is a Jubilant Antarctic House Bear. We only rate dogs. Please only send dogs. Thank you... 12/10 would suffocate in floof https://t.co/4Ad1jzJSdp,en
886983233522544640,,,1900-01-01 16:17:36,"href=""http://twitter.com/download/iphone""",This is Maya. She's very shy. Rarely leaves her cup. 13/10 would find her an environment to thrive in https://t.co/I6oNy0CgiT,,,,"https://twitter.com/dog_rates/status/886983233522544640/photo/1,https://twitter.com/dog_rates/status/886983233522544640/photo/1",13,10,Maya,2017-07-17,,https://pbs.twimg.com/media/DE8yicJW0AAAvBJ.jpg,2,Chihuahua,7934690000.0,True,toy_terrier,1435279999.9999995,True,can_opener,322529000.0,False,30241,6287,This is Maya. She's very shy. Rarely leaves her cup. 13/10 would find her an environment to thrive in https://t.co/I6oNy0CgiT,en
886736880519319552,,,1900-01-01 23:58:41,"href=""http://twitter.com/download/iphone""","This is Mingus. He's a wonderful father to his smol pup. Confirmed 13/10, but he needs your help

https://t.co/bVi0Yr4Cff https://t.co/ISvKOSkd5b",,,,"https://www.gofundme.com/mingusneedsus,https://twitter.com/dog_rates/status/886736880519319552/photo/1,https://twitter.com/dog_rates/status/886736880519319552/photo/1",13,10,Mingus,2017-07-16,,https://pbs.twimg.com/media/DE5Se8FXcAAJFx4.jpg,1,kuvasz,3097060000.0,True,Great_Pyrenees,1861360000.0,True,Dandie_Dinmont,863463000.0,True,10453,2615,"This is Mingus. He's a wonderful father to his smol pup. Confirmed 13/10, but he needs your help

https://t.co/bVi0Yr4Cff https://t.co/ISvKOSkd5b",en
886680336477933568,,,1900-01-01 20:14:00,"href=""http://twitter.com/download/iphone""",This is Derek. He's late for a dog meeting. 13/10 pet...al to the metal https://t.co/BCoWue0abA,,,,https://twitter.com/dog_rates/status/886680336477933568/photo/1,13,10,Derek,2017-07-16,,https://pbs.twimg.com/media/DE4fEDzWAAAyHMM.jpg,1,convertible,7389949999.999998,False,sports_car,1399520000.0,False,car_wheel,441726999.999999,False,19653,3719,This is Derek. He's late for a dog meeting. 13/10 pet...al to the metal https://t.co/BCoWue0abA,en
886366144734445568,,,1900-01-01 23:25:31,"href=""http://twitter.com/download/iphone""",This is Roscoe. Another pupper fallen victim to spontaneous tongue ejections. Get the BlepiPen immediate. 12/10 deep breaths Roscoe https://t.co/RGE08MIJox,,,,"https://twitter.com/dog_rates/status/886366144734445568/photo/1,https://twitter.com/dog_rates/status/886366144734445568/photo/1",12,10,Roscoe,2017-07-15,pupper,https://pbs.twimg.com/media/DE0BTnQUwAApKEH.jpg,1,French_bulldog,9992010000.0,True,Chihuahua,3611780.0000000005,True,Boston_bull,755616.0000000001,True,18484,2613,This is Roscoe. Another pupper fallen victim to spontaneous tongue ejections. Get the BlepiPen immediate. 12/10 deep breaths Roscoe https://t.co/RGE08MIJox,en
886258384151887873,,,1900-01-01 16:17:19,"href=""http://twitter.com/download/iphone""",This is Waffles. His doggles are pupside down. Unsure how to fix. 13/10 someone assist Waffles https://t.co/xZDA9Qsq1O,,,,https://twitter.com/dog_rates/status/886258384151887873/photo/1,13,10,Waffles,2017-07-15,,https://pbs.twimg.com/media/DEyfTG4UMAE4aE9.jpg,1,pug,9435750000.0,True,shower_cap,252855999.99999994,False,Siamese_cat,28489199.999999993,False,24437,5254,This is Waffles. His doggles are pupside down. Unsure how to fix. 13/10 someone assist Waffles https://t.co/xZDA9Qsq1O,en
885984800019947520,,,1900-01-01 22:10:11,"href=""http://twitter.com/download/iphone""",Viewer discretion advised. This is Jimbo. He will rip ur finger right h*ckin off. Other dog clearly an accessory. 12/10 pls pet with caution https://t.co/BuveP0uMF1,,,,https://twitter.com/dog_rates/status/885984800019947520/photo/1,12,10,Jimbo,2017-07-14,,https://pbs.twimg.com/media/DEumeWWV0AA-Z61.jpg,1,Blenheim_spaniel,9724939999.999998,True,Shih-Tzu,66301199.999999985,True,Bernese_mountain_dog,62391500.0,True,28490,5589,Viewer discretion advised. This is Jimbo. He will rip ur finger right h*ckin off. Other dog clearly an accessory. 12/10 pls pet with caution https://t.co/BuveP0uMF1,en
885528943205470208,,,1900-01-01 15:58:47,"href=""http://twitter.com/download/iphone""",This is Maisey. She fell asleep mid-excavation. Happens to the best of us. 13/10 would pat noggin approvingly https://t.co/tp1kQ8i9JF,,,,https://twitter.com/dog_rates/status/885528943205470208/photo/1,13,10,Maisey,2017-07-13,,https://pbs.twimg.com/media/DEoH3yvXgAAzQtS.jpg,1,pug,3692750000.0,True,Labrador_retriever,2658350000.0,True,kuvasz,1346970000.0,True,31474,5306,This is Maisey. She fell asleep mid-excavation. Happens to the best of us. 13/10 would pat noggin approvingly https://t.co/tp1kQ8i9JF,en
885311592912609280,,,1900-01-01 01:35:06,"href=""http://twitter.com/download/iphone""",RT @dog_rates: This is Lilly. She just parallel barked. Kindly requests a reward now. 13/10 would pet so well https://t.co/SATN4If5H5,8.305833205850685e+17,4196983835.0,2017-02-12 01:04:29,"https://twitter.com/dog_rates/status/830583320585068544/photo/1,https://twitter.com/dog_rates/status/830583320585068544/photo/1,https://twitter.com/dog_rates/status/830583320585068544/photo/1,https://twitter.com/dog_rates/status/830583320585068544/photo/1",13,10,Lilly,2017-07-13,,https://pbs.twimg.com/media/C4bTH6nWMAAX_bJ.jpg,1,Labrador_retriever,9087030000.000002,True,seat_belt,570909000.0,False,pug,119335000.0,True,0,15364,RT @dog_rates: This is Lilly. She just parallel barked. Kindly requests a reward now. 13/10 would pet so well https://t.co/SATN4If5H5,en
885167619883638784,,,1900-01-01 16:03:00,"href=""http://twitter.com/download/iphone""",Here we have a corgi undercover as a malamute. Pawbably doing important investigative work. Zero control over tongue happenings. 13/10 https://t.co/44ItaMubBf,,,,"https://twitter.com/dog_rates/status/885167619883638784/photo/1,https://twitter.com/dog_rates/status/885167619883638784/photo/1,https://twitter.com/dog_rates/status/885167619883638784/photo/1,https://twitter.com/dog_rates/status/885167619883638784/photo/1",13,10,,2017-07-12,,https://pbs.twimg.com/media/DEi_N9qXYAAgEEw.jpg,4,malamute,8124820000.0,True,Siberian_husky,717125000.0,True,Eskimo_dog,557697000.0,True,19181,3652,Here we have a corgi undercover as a malamute. Pawbably doing important investigative work. Zero control over tongue happenings. 13/10 https://t.co/44ItaMubBf,en
884925521741709313,,,1900-01-01 00:01:00,"href=""http://twitter.com/download/iphone""","This is Earl. He found a hat. Nervous about what you think of it. 12/10 it's delightful, Earl https://t.co/MYJvdlNRVa",,,,https://twitter.com/dog_rates/status/884925521741709313/photo/1,12,10,Earl,2017-07-12,,https://pbs.twimg.com/media/DEfjEaNXkAAtPlj.jpg,1,Italian_greyhound,2599160000.0,True,American_Staffordshire_terrier,1984509999.9999995,True,Staffordshire_bullterrier,1277250000.0,True,67005,14942,"This is Earl. He found a hat. Nervous about what you think of it. 12/10 it's delightful, Earl https://t.co/MYJvdlNRVa",en
884876753390489601,,,1900-01-01 20:47:12,"href=""http://twitter.com/download/iphone""",This is Lola. It's her first time outside. Must test the earth and taste the atmosphere. 13/10 you're doing great Lola https://t.co/74TKAUsLkO,,,,"https://twitter.com/dog_rates/status/884876753390489601/photo/1,https://twitter.com/dog_rates/status/884876753390489601/photo/1,https://twitter.com/dog_rates/status/884876753390489601/photo/1,https://twitter.com/dog_rates/status/884876753390489601/photo/1",13,10,Lola,2017-07-11,,https://pbs.twimg.com/media/DEe2tZXXkAAwyX3.jpg,1,chow,8221030000.000002,True,Norwich_terrier,1060750000.0,True,Norfolk_terrier,373484999.9999999,True,24295,4639,This is Lola. It's her first time outside. Must test the earth and taste the atmosphere. 13/10 you're doing great Lola https://t.co/74TKAUsLkO,en
884562892145688576,,,1900-01-01 00:00:02,"href=""http://twitter.com/download/iphone""",This is Kevin. He's just so happy. 13/10 what is your secret Kevin https://t.co/1r4MFCbCX5,,,,https://twitter.com/dog_rates/status/884562892145688576/photo/1,13,10,Kevin,2017-07-11,,https://pbs.twimg.com/media/DEaZQkfXUAEC7qB.jpg,1,pug,5464060000.0,True,French_bulldog,4042910000.0,True,Brabancon_griffon,440018999.9999999,True,21233,3895,This is Kevin. He's just so happy. 13/10 what is your secret Kevin https://t.co/1r4MFCbCX5,en
884441805382717440,,,1900-01-01 15:58:53,"href=""http://twitter.com/download/iphone""","I present to you, Pup in Hat. Pup in Hat is great for all occasions. Extremely versatile. Compact as h*ck. 14/10 (IG: itselizabethgales) https://t.co/vvBOcC2VdC",,,,https://twitter.com/dog_rates/status/884441805382717440/photo/1,14,10,,2017-07-10,,https://pbs.twimg.com/media/DEYrIZwWsAA2Wo5.jpg,1,Pembroke,9932250000.0,True,Cardigan,32164800.0,True,Chihuahua,20808900.000000004,True,23776,4776,"I present to you, Pup in Hat. Pup in Hat is great for all occasions. Extremely versatile. Compact as h*ck. 14/10 (IG: itselizabethgales) https://t.co/vvBOcC2VdC",en
884162670584377345,,,1900-01-01 21:29:42,"href=""http://twitter.com/download/iphone""",Meet Yogi. He doesn't have any important dog meetings today he just enjoys looking his best at all times. 12/10 for dangerously dapper doggo https://t.co/YSI00BzTBZ,,,,https://twitter.com/dog_rates/status/884162670584377345/photo/1,12,10,Yogi,2017-07-09,doggo,https://pbs.twimg.com/media/DEUtQbzW0AUTv_o.jpg,1,German_shepherd,7070460000.0,True,malinois,1993959999.9999995,True,Norwegian_elkhound,491476000.0,True,17885,2493,Meet Yogi. He doesn't have any important dog meetings today he just enjoys looking his best at all times. 12/10 for dangerously dapper doggo https://t.co/YSI00BzTBZ,en
883838122936631299,,,1900-01-01 00:00:04,"href=""http://twitter.com/download/iphone""",This is Noah. He can't believe someone made this mess. Got the vacuum out for you though. Offered to help clean pup. 12/10 super good boy https://t.co/V85xujjDDY,,,,https://twitter.com/dog_rates/status/883838122936631299/photo/1,12,10,Noah,2017-07-09,,https://pbs.twimg.com/media/DEQGFgAXUAAEvfi.jpg,1,Doberman,6109460000.0,True,miniature_pinscher,2996030000.0,True,kelpie,630203000.0,True,19088,2849,This is Noah. He can't believe someone made this mess. Got the vacuum out for you though. Offered to help clean pup. 12/10 super good boy https://t.co/V85xujjDDY,en
883117836046086144,,,1900-01-01 00:17:54,"href=""http://twitter.com/download/iphone""","Please only send dogs. We don't rate mechanics, no matter how h*ckin good. Thank you... 13/10 would sneak a pat https://t.co/Se5fZ9wp5E",,,,"https://twitter.com/dog_rates/status/883117836046086144/photo/1,https://twitter.com/dog_rates/status/883117836046086144/photo/1",13,10,,2017-07-07,,https://pbs.twimg.com/media/DEF2-_hXoAAs62q.jpg,2,golden_retriever,9495619999.999998,True,Labrador_retriever,459479000.0,True,kuvasz,24709400.0,True,32385,5512,"Please only send dogs. We don't rate mechanics, no matter how h*ckin good. Thank you... 13/10 would sneak a pat https://t.co/Se5fZ9wp5E",en
